current_path,current_name,dataset_folder,original_name,md5,labels
Data/drone/drone_62/drone_62.jpg,drone_62.jpg,drone,00000580_jpg.rf.dcae5a07cb923e7c2048d0a950d71722.jpg,5d1feb7a25579a85e6f19234914fb56a,Drone
Data/drone/drone_63/drone_63.jpg,drone_63.jpg,drone,00000582_jpg.rf.d76980cda3a9444940aab7e93c8b3f9d.jpg,96a9a50a4ea378831e2a47cfcf5f212b,Drone
Data/drone/drone_64/drone_64.jpg,drone_64.jpg,drone,00000605_jpg.rf.e4156472d42b0b4bc61d8eb65335a97c.jpg,82afe1c4ff700374e5d03492df18fd65,Drone
Data/drone/drone_65/drone_65.jpg,drone_65.jpg,drone,00000617_jpg.rf.4de5626a084ae939899131bf947e62e4.jpg,31e39505461bff51562b584af584055d,Drone
Data/drone/drone_66/drone_66.jpg,drone_66.jpg,drone,00000619_jpg.rf.c303f557a8d7462e431c2e4d682be982.jpg,7928f6494d0830ed8989c665641a7c1b,Drone
Data/drone/drone_67/drone_67.jpg,drone_67.jpg,drone,00000627_jpeg_jpg.rf.366eedea07ec58559a8dab13f2c3f133.jpg,6f6e91db2f3e2d9dca6cb527d3bb524f,Drone
Data/drone/drone_68/drone_68.jpg,drone_68.jpg,drone,00000662_jpg.rf.d2f1c72422db5f510d7e6cd15bdae89d.jpg,06c003d479fa8c9acacba9eb8539df30,Drone
Data/drone/drone_69/drone_69.jpg,drone_69.jpg,drone,00000679_jpg.rf.ce45fe3ab8140fafc4ee658fbc057063.jpg,aaa903d2f7018d96afec679d8a16a0d9,Drone
Data/drone/drone_70/drone_70.jpg,drone_70.jpg,drone,00000681_jpg.rf.09e0babfcdbc7c56ab811ac5af195ecf.jpg,a713f71d494bf468ff1dd330aa758d08,Drone
Data/drone/drone_71/drone_71.jpg,drone_71.jpg,drone,00000704_jpg.rf.c67bc68ae3902976aa4b6d7c26ed2f94.jpg,4e9332c0da77c030f9629cb5c77178b1,Drone
Data/drone/drone_72/drone_72.jpg,drone_72.jpg,drone,00000729_jpg.rf.abfc6f8d2dfb3998167a5a79542fa03e.jpg,2849d054c0f4d3ea3df7d22a0c87f9d6,Drone
Data/drone/drone_73/drone_73.jpg,drone_73.jpg,drone,00000732_jpg.rf.7c1a2491f0817c3e9f5ec8902283003c.jpg,cf4a2478b493c51c3ec9c812bfc6c9db,Drone
Data/drone/drone_74/drone_74.jpg,drone_74.jpg,drone,00000733_jpg.rf.5c743b5273fd17068b35a72111c8cd51.jpg,545e0f73e41e73eacbd8446e7fd20f09,Drone
Data/drone/drone_75/drone_75.jpg,drone_75.jpg,drone,00000742_jpg.rf.9c38a713b91ce9431f9cb3c6bf2048c6.jpg,7c40ad150072d385feeb1f17bbda8e41,Drone
Data/drone/drone_76/drone_76.jpg,drone_76.jpg,drone,00000743_jpg.rf.1e86d0ea10062f6fb5402461b2f25e02.jpg,dbf4ffd440d1f01305c0e953dacf1299,Drone
Data/drone/drone_77/drone_77.jpg,drone_77.jpg,drone,00000744_jpg.rf.fd6b9c89c6f37c5117d4bef31c1fa756.jpg,08d3f8a14de5f38fda3004873e6f168a,Drone
Data/drone/drone_78/drone_78.jpg,drone_78.jpg,drone,0001_jpg.rf.8bffa528de9670233d4d854bb659c689.jpg,d27fb77e89d93cbbfc1124a73a24c801,Drone
Data/drone/drone_79/drone_79.jpg,drone_79.jpg,drone,0004_jpg.rf.0ab78a2e18badba5d6a847c1fd85a1e4.jpg,06465ced48fc755ec03dbb0010063538,Drone
Data/drone/drone_80/drone_80.jpg,drone_80.jpg,drone,0006_jpg.rf.bfed88df7e825202d6c92ee9d02c0edc.jpg,1a46286ac0385945bf57e2e8b4c50845,Drone
Data/drone/drone_81/drone_81.jpg,drone_81.jpg,drone,0009_jpg.rf.d5e7a2c9828b40504ac5392e8602ce2d.jpg,eec14cc7790d3b5cfb568aa398266796,Drone
Data/drone/drone_82/drone_82.jpg,drone_82.jpg,drone,0010_jpg.rf.8fe36482f829b1915148acbef9962464.jpg,32e1a0f641bfcd59366d42c78eccac4f,Drone
Data/drone/drone_83/drone_83.jpg,drone_83.jpg,drone,0012_jpg.rf.8e9a47efee126fbc9d08a49219317a54.jpg,952c1f7b37defe10bcccd14812079473,Drone
Data/drone/drone_84/drone_84.jpg,drone_84.jpg,drone,0014_jpg.rf.6a79cf4d478b27c2774e4145cbcad925.jpg,e188030c0c3e61ac7040096add71be9f,Drone
Data/drone/drone_85/drone_85.jpg,drone_85.jpg,drone,0016_jpg.rf.8e412830904421c7c74c3bed6c460556.jpg,b9e87b49382631aafc902ed5bca9ea68,Drone
Data/bird/bird_1/bird_1.jpg,bird_1.jpg,bird,001_jpg.rf.7f247d340b745e031d78e8b5948fe2f1.jpg,8090d14d81c76c3f46db3ed3c573a0ec,Bird
Data/drone/drone_86/drone_86.jpg,drone_86.jpg,drone,0022_jpg.rf.46edc55e486d40d43669cb95bf5bc652.jpg,8467aba99332adae110d6a3664b8c0cb,Drone
Data/drone/drone_87/drone_87.jpg,drone_87.jpg,drone,0025_jpg.rf.6e2b1565dc2bed93ffb9401d061f5e4f.jpg,3a260fe808fa8d8aed5c7b94cae30771,Drone
Data/drone/drone_88/drone_88.jpg,drone_88.jpg,drone,0026_jpg.rf.d6a10265b1b0a9efb773e4c6325c9c13.jpg,e90a2ae19af2c86369531e608dc4bc3e,Drone
Data/drone/drone_89/drone_89.jpg,drone_89.jpg,drone,0028_jpg.rf.03cbfbf30265f149eb442aea0bf531c4.jpg,ca559fe5dad0d17276a08920b06c81fc,Drone
Data/drone/drone_90/drone_90.jpg,drone_90.jpg,drone,0029_jpg.rf.abbbb307a8da47579ae68c8613ba3514.jpg,c31b71ae7493ddd18c667c53b299bfb8,Drone
Data/drone/drone_91/drone_91.jpg,drone_91.jpg,drone,0030_jpg.rf.8602aca366604c9e47849e42e2cd1904.jpg,df36e12612d97864ef8fa037cc51feae,Drone
Data/drone/drone_92/drone_92.jpg,drone_92.jpg,drone,0037_jpg.rf.e648b2096e76cd57de7123681b88da06.jpg,02c03ce596b5a1788011466670821220,Drone
Data/drone/drone_93/drone_93.jpg,drone_93.jpg,drone,0044_jpg.rf.b5bd94f3f25a1d11cf56d6630ac67fdc.jpg,387409ba25fc1f91249c1e5b3582121e,Drone
Data/drone/drone_94/drone_94.jpg,drone_94.jpg,drone,0046_jpg.rf.a9328bfb417d7bc610eaa425aa3f3070.jpg,d67021b249d49d845087edeb0476c9e9,Drone
Data/drone/drone_95/drone_95.jpg,drone_95.jpg,drone,0049_jpg.rf.4b835bd83380d0173920f39acc832d71.jpg,8b55fb367268b31c169b6c2b7f330049,Drone
Data/bird/bird_2/bird_2.jpg,bird_2.jpg,bird,004_jpg.rf.e6db9a2359a40abdfe87b8bc70b3da87.jpg,55b137528fbc69d1595a51477b38db8b,Bird
Data/drone/drone_96/drone_96.jpg,drone_96.jpg,drone,0050_jpg.rf.d3858486e8738f45fee573a7bcb132bb.jpg,c97fb0f831b3efbdebc11a839ccf7857,Drone
Data/drone/drone_97/drone_97.jpg,drone_97.jpg,drone,0052_jpg.rf.541ad3aa1eeebf3cd97e4f636a3526d6.jpg,36ff88279d414fa32585d3dfc1021cf5,Drone
Data/drone/drone_98/drone_98.jpg,drone_98.jpg,drone,0059_jpg.rf.f34658238433d7c4606b16973a15bb70.jpg,661a5c3df25bf08e29ab9c5a6a1a86b8,Drone
Data/drone/drone_99/drone_99.jpg,drone_99.jpg,drone,0061_jpg.rf.5ebc4380cbe500415ceb67867f50038f.jpg,6c95f8f879ba531d58ae50880ec5e754,Drone
Data/drone/drone_100/drone_100.jpg,drone_100.jpg,drone,0064_jpg.rf.6cfeef265cae2335b70ef0a1f5b04a7e.jpg,4023d8230f6e4320966885ce4f726de6,Drone
Data/drone/drone_101/drone_101.jpg,drone_101.jpg,drone,0065_jpg.rf.c028a993631622e4c0f3ffd2df027dd8.jpg,3c9847a79913b3c0691a6dcb809e3161,Drone
Data/bird/bird_3/bird_3.jpg,bird_3.jpg,bird,006_jpg.rf.3ead75f887822241ad6cf5465cbf5344.jpg,7a70bb8a7c4dfb59ae869f51ce819678,Bird
Data/drone/drone_102/drone_102.jpg,drone_102.jpg,drone,0075_jpg.rf.0e2d962de6dae80e5eabc132feb92bd4.jpg,4b90f7db14fcbaa883dd4879bc464c11,Drone
Data/drone/drone_103/drone_103.jpg,drone_103.jpg,drone,0079_jpg.rf.ffd30488c17511be3e474cd5ea2f08a9.jpg,2200afd33ac1a174a479c509c3d50e9e,Drone
Data/bird/bird_4/bird_4.jpg,bird_4.jpg,bird,007_jpg.rf.12988bc3d527486cc3463bbb50b0d110.jpg,7cb696042833bfc8967266794838ebd3,Bird
Data/drone/drone_104/drone_104.jpg,drone_104.jpg,drone,0083_jpg.rf.29ae17b1652ba6b85aea0beef8b1eb31.jpg,7c0a647fba33a5f4e49a6ef7e70ad4a2,Drone
Data/drone/drone_105/drone_105.jpg,drone_105.jpg,drone,0090_jpg.rf.e6adc950e2f4d214d32cb14ee7c6eff7.jpg,785b102e1ba4efa6027142d659125ff0,Drone
Data/drone/drone_106/drone_106.jpg,drone_106.jpg,drone,0094_jpg.rf.b93c0104172e322d7aca1c53599e3803.jpg,cf5ac406d4613c5e763497a846ccb7c9,Drone
Data/drone/drone_107/drone_107.jpg,drone_107.jpg,drone,0095_jpg.rf.b5584c3c8084f0edf6205ac6bccd3db3.jpg,6505f7547dc2724ab6d37597575df3de,Drone
Data/bird/bird_5/bird_5.jpg,bird_5.jpg,bird,010_jpg.rf.dedde7351d83b89b7eaffc8c78c93d5a.jpg,7dc352a236d5781f77fcbc4a6f8b6f7d,Bird
Data/bird/bird_6/bird_6.jpg,bird_6.jpg,bird,013_jpg.rf.427119f7e4e07dd18881824785f2b0d9.jpg,378c1c3f912bce2ae6191e818f72b7fe,Bird
Data/bird/bird_7/bird_7.jpg,bird_7.jpg,bird,016_jpg.rf.e77e41994e5bcb5a138726319948ff42.jpg,cb63b8bbb25a7c46134a411091c590a7,Bird
Data/bird/bird_8/bird_8.jpg,bird_8.jpg,bird,017_jpg.rf.d1e74f4bfa681bf079141385dd331b84.jpg,64a952ea783a0d0fff6d9aef1f5f5c9a,Bird
Data/drone/drone_108/drone_108.jpg,drone_108.jpg,drone,0213_jpg.rf.1663056d01a7c4d6b4dfa43939930fe6.jpg,1a1c73757b66049992b13589defbef0b,Drone
Data/drone/drone_109/drone_109.jpg,drone_109.jpg,drone,0215_jpg.rf.ea34527eb2ed6265843261c63040912a.jpg,a5d47921639c9463b6a0ac0c5926a178,Drone
Data/drone/drone_110/drone_110.jpg,drone_110.jpg,drone,0217_jpg.rf.cc890b7bb8cc2c50a380659a84061466.jpg,923656a7fe30481707554e21a85509bd,Drone
Data/drone/drone_111/drone_111.jpg,drone_111.jpg,drone,0219_jpg.rf.5d5269c294cb4b3d6177240acfcc7a17.jpg,950936eaace263ef8f6829c10c1c001c,Drone
Data/drone/drone_112/drone_112.jpg,drone_112.jpg,drone,0221_jpg.rf.34c0b780a1e6f7e53661cd37baebbe11.jpg,9559dcb9a8e516b3ff418fd22ec1e433,Drone
Data/drone/drone_113/drone_113.jpg,drone_113.jpg,drone,0222_jpg.rf.02d463ab68e57a15f1ba02972b0e9534.jpg,48eee1a73ca36e3e26775e0f8b7056ff,Drone
Data/drone/drone_114/drone_114.jpg,drone_114.jpg,drone,0228_jpg.rf.dd1df050f21b1291d3e022868aa40d47.jpg,2eb6c2ef033619ed1f90bc8a3c995991,Drone
Data/drone/drone_115/drone_115.jpg,drone_115.jpg,drone,0229_jpg.rf.87624a14fc3ab0c1ce4dceca102611f8.jpg,24ed3f11b0e13065106d2820e2ba2c62,Drone
Data/drone/drone_116/drone_116.jpg,drone_116.jpg,drone,0230_jpg.rf.1befd84636dcaeb4f0a1eb585aa98da5.jpg,0aff5f1245b707fa1a0a0db9ee36614c,Drone
Data/drone/drone_117/drone_117.jpg,drone_117.jpg,drone,0232_jpg.rf.b033517c390a74da626fbf0ab3893725.jpg,83da8b01ba141104ee1a1aa5bf429733,Drone
Data/drone/drone_118/drone_118.jpg,drone_118.jpg,drone,0239_jpg.rf.ab956b0cd0a9e54373e9435c896faa63.jpg,d4bdc956759c3e48423c368e7d66cb8b,Drone
Data/bird/bird_9/bird_9.jpg,bird_9.jpg,bird,023_jpg.rf.cab69da40b838ebe54edacf6166241e6.jpg,c8c7b80b2449d8c4f750b752856d5b64,Bird
Data/drone/drone_119/drone_119.jpg,drone_119.jpg,drone,0240_jpg.rf.1d124caefdc0d01499deb3913c149822.jpg,929b5dd08f622eabb93d51b67c74ac6b,Drone
Data/drone/drone_120/drone_120.jpg,drone_120.jpg,drone,0243_jpg.rf.7fc8dab6d0faa839b9891166ba44d120.jpg,7a941f39c46333fe370fb03deacb0bf9,Drone
Data/drone/drone_121/drone_121.jpg,drone_121.jpg,drone,0248_jpg.rf.17a79e6c816f88f8f9d84879c8d44069.jpg,4686afe0aa1e753d6153c250d648b2ec,Drone
Data/drone/drone_122/drone_122.jpg,drone_122.jpg,drone,0249_jpg.rf.7da9bf51ab5d178d6b45dd47f7caf49a.jpg,2597ba0c508bade6ad2d8903e378d00d,Drone
Data/drone/drone_123/drone_123.jpg,drone_123.jpg,drone,0250_jpg.rf.30b83b6c4ad4a83dd1ea06f0919acfcb.jpg,e3e2a85f2814375ad10f0f73c35cf6d6,Drone
Data/drone/drone_124/drone_124.jpg,drone_124.jpg,drone,0252_jpg.rf.7652e28a4a82622ada2a8683cff4e5f3.jpg,c9948f36ad24d5bc15bcc2a4924b9cb8,Drone
Data/drone/drone_125/drone_125.jpg,drone_125.jpg,drone,0253_jpg.rf.116572c0ee8ff5273f8a61bb66a71459.jpg,a482eca147607fa1f0d2ffedb06a2ccd,Drone
Data/drone/drone_126/drone_126.jpg,drone_126.jpg,drone,0254_jpg.rf.797e1a14062b08985d716bc57c498f5e.jpg,30f7f01deeee76b16afba819e451838a,Drone
Data/drone/drone_127/drone_127.jpg,drone_127.jpg,drone,0257_jpg.rf.73755a0ffa0c8312d79d55139b26bf01.jpg,38ae67e5473fbdc9feffb0c080554f25,Drone
Data/drone/drone_128/drone_128.jpg,drone_128.jpg,drone,0258_jpg.rf.c3460b6b6fdf5e198e2c1a1fe250f96c.jpg,3690c7ca550623299c76cf0c27c4ceb0,Drone
Data/drone/drone_129/drone_129.jpg,drone_129.jpg,drone,0259_jpg.rf.6525cd196533c7b296f6a8185daca879.jpg,39d3fcc6763e216a020cd12afa7f2522,Drone
Data/drone/drone_130/drone_130.jpg,drone_130.jpg,drone,0260_jpg.rf.a4cd77269fbe8648b1fe832acc512358.jpg,a54eeddb39fe3d40bff315a52f2a664b,Drone
Data/drone/drone_131/drone_131.jpg,drone_131.jpg,drone,0262_jpg.rf.4d4b11cb7d924cddbd7ee640d0175384.jpg,1139e0ad19f04b2c6f931baedeaef86e,Drone
Data/drone/drone_132/drone_132.jpg,drone_132.jpg,drone,0263_jpg.rf.a054ee5e45e514260b621ad63d8a267e.jpg,f0623d52dcb05e7eac132accfc6f1d81,Drone
Data/drone/drone_133/drone_133.jpg,drone_133.jpg,drone,0264_jpg.rf.d90131b6cef54f0a878605044933344a.jpg,d32976c38c763cd7aaa29ac6449c98eb,Drone
Data/drone/drone_134/drone_134.jpg,drone_134.jpg,drone,0265_jpg.rf.e63c8262902a03a958ba242e32f2b87c.jpg,8e2f858a621b63d945fb6eee197d6b58,Drone
Data/drone/drone_135/drone_135.jpg,drone_135.jpg,drone,0266_jpg.rf.efefaad0f659c428e63a66f9e689549e.jpg,ddcae35f2b81b3013e4c06f626ac9dad,Drone
Data/drone/drone_136/drone_136.jpg,drone_136.jpg,drone,0267_jpg.rf.61686d4a1caa03db211b7d57916cea8e.jpg,8bc8207dafebbf86f2862900452f3745,Drone
Data/drone/drone_137/drone_137.jpg,drone_137.jpg,drone,0269_jpg.rf.ac7771d0fb278563aec22448867d64ac.jpg,188abe13064108932573459c7dbafd53,Drone
Data/drone/drone_138/drone_138.jpg,drone_138.jpg,drone,0270_jpg.rf.e80ed624ea8624572e8f7a7f18a93683.jpg,4ca8bce38b4a9abeb2a9d72d6d116895,Drone
